key,start,end,duration,transfers,daytype,is_return
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-06 12:41:00+01:00,2025-01-06 12:41:00+01:00,31.0,0,weekday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-06 13:05:00+01:00,2025-01-06 13:05:00+01:00,31.0,0,weekday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-06 13:41:00+01:00,2025-01-06 13:41:00+01:00,31.0,0,weekday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 08:12:00+01:00,2025-01-04 08:12:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 08:36:00+01:00,2025-01-04 08:36:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 09:12:00+01:00,2025-01-04 09:12:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 09:36:00+01:00,2025-01-04 09:36:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 10:12:00+01:00,2025-01-04 10:12:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 11:12:00+01:00,2025-01-04 11:12:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 11:36:00+01:00,2025-01-04 11:36:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 12:12:00+01:00,2025-01-04 12:12:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 12:36:00+01:00,2025-01-04 12:36:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 13:12:00+01:00,2025-01-04 13:12:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 13:36:00+01:00,2025-01-04 13:36:00+01:00,31.0,0,saturday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 11:05:00+01:00,2025-01-04 11:05:00+01:00,31.0,0,saturday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 11:41:00+01:00,2025-01-04 11:41:00+01:00,31.0,0,saturday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 12:05:00+01:00,2025-01-04 12:05:00+01:00,31.0,0,saturday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 12:41:00+01:00,2025-01-04 12:41:00+01:00,31.0,0,saturday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 13:05:00+01:00,2025-01-04 13:05:00+01:00,31.0,0,saturday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-04 13:41:00+01:00,2025-01-04 13:41:00+01:00,31.0,0,saturday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 08:12:00+01:00,2025-01-05 08:12:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 08:36:00+01:00,2025-01-05 08:36:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 09:12:00+01:00,2025-01-05 09:12:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 09:36:00+01:00,2025-01-05 09:36:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 10:12:00+01:00,2025-01-05 10:12:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 11:12:00+01:00,2025-01-05 11:12:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 11:36:00+01:00,2025-01-05 11:36:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 12:12:00+01:00,2025-01-05 12:12:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 12:36:00+01:00,2025-01-05 12:36:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 13:12:00+01:00,2025-01-05 13:12:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 13:36:00+01:00,2025-01-05 13:36:00+01:00,31.0,0,sunday,False
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 11:05:00+01:00,2025-01-05 11:05:00+01:00,31.0,0,sunday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 11:41:00+01:00,2025-01-05 11:41:00+01:00,31.0,0,sunday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 12:05:00+01:00,2025-01-05 12:05:00+01:00,31.0,0,sunday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 12:41:00+01:00,2025-01-05 12:41:00+01:00,31.0,0,sunday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 13:05:00+01:00,2025-01-05 13:05:00+01:00,31.0,0,sunday,True
"Leuk, Bahnhof -> Leukerbad, Busterminal",2025-01-05 13:41:00+01:00,2025-01-05 13:41:00+01:00,31.0,0,sunday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 08:24:00+01:00,2025-01-06 08:24:00+01:00,9.0,0,weekday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 08:49:00+01:00,2025-01-06 08:49:00+01:00,9.0,0,weekday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 09:49:00+01:00,2025-01-06 09:49:00+01:00,9.0,0,weekday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 10:49:00+01:00,2025-01-06 10:49:00+01:00,9.0,0,weekday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 11:49:00+01:00,2025-01-06 11:49:00+01:00,9.0,0,weekday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 12:09:00+01:00,2025-01-06 12:09:00+01:00,9.0,0,weekday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 13:49:00+01:00,2025-01-06 13:49:00+01:00,9.0,0,weekday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 11:40:00+01:00,2025-01-06 11:40:00+01:00,9.0,0,weekday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 12:00:00+01:00,2025-01-06 12:00:00+01:00,9.0,0,weekday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 13:40:00+01:00,2025-01-06 13:40:00+01:00,9.0,0,weekday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 14:40:00+01:00,2025-01-06 14:40:00+01:00,9.0,0,weekday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 15:40:00+01:00,2025-01-06 15:40:00+01:00,9.0,0,weekday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-06 16:40:00+01:00,2025-01-06 16:40:00+01:00,9.0,0,weekday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 08:24:00+01:00,2025-01-04 08:24:00+01:00,9.0,0,saturday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 08:49:00+01:00,2025-01-04 08:49:00+01:00,9.0,0,saturday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 09:49:00+01:00,2025-01-04 09:49:00+01:00,9.0,0,saturday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 10:49:00+01:00,2025-01-04 10:49:00+01:00,9.0,0,saturday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 11:49:00+01:00,2025-01-04 11:49:00+01:00,9.0,0,saturday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 12:09:00+01:00,2025-01-04 12:09:00+01:00,9.0,0,saturday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 13:49:00+01:00,2025-01-04 13:49:00+01:00,9.0,0,saturday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 11:40:00+01:00,2025-01-04 11:40:00+01:00,9.0,0,saturday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 12:00:00+01:00,2025-01-04 12:00:00+01:00,9.0,0,saturday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 13:40:00+01:00,2025-01-04 13:40:00+01:00,9.0,0,saturday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 14:40:00+01:00,2025-01-04 14:40:00+01:00,9.0,0,saturday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 15:40:00+01:00,2025-01-04 15:40:00+01:00,9.0,0,saturday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-04 16:40:00+01:00,2025-01-04 16:40:00+01:00,9.0,0,saturday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 08:24:00+01:00,2025-01-05 08:24:00+01:00,9.0,0,sunday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 08:49:00+01:00,2025-01-05 08:49:00+01:00,9.0,0,sunday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 09:49:00+01:00,2025-01-05 09:49:00+01:00,9.0,0,sunday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 10:49:00+01:00,2025-01-05 10:49:00+01:00,9.0,0,sunday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 11:49:00+01:00,2025-01-05 11:49:00+01:00,9.0,0,sunday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 12:09:00+01:00,2025-01-05 12:09:00+01:00,9.0,0,sunday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 13:49:00+01:00,2025-01-05 13:49:00+01:00,9.0,0,sunday,False
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 11:40:00+01:00,2025-01-05 11:40:00+01:00,9.0,0,sunday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 12:00:00+01:00,2025-01-05 12:00:00+01:00,9.0,0,sunday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 13:40:00+01:00,2025-01-05 13:40:00+01:00,9.0,0,sunday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 14:40:00+01:00,2025-01-05 14:40:00+01:00,9.0,0,sunday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 15:40:00+01:00,2025-01-05 15:40:00+01:00,9.0,0,sunday,True
Gampel (Talstation Jeizinen) -> Jeizinen (Bergstation),2025-01-05 16:40:00+01:00,2025-01-05 16:40:00+01:00,9.0,0,sunday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-06 08:13:00+01:00,2025-01-06 08:13:00+01:00,32.0,1,weekday,False
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-06 10:13:00+01:00,2025-01-06 10:13:00+01:00,32.0,0,weekday,False
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-06 12:13:00+01:00,2025-01-06 12:13:00+01:00,32.0,0,weekday,False
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-06 11:41:00+01:00,2025-01-06 11:41:00+01:00,32.0,0,weekday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-06 13:41:00+01:00,2025-01-06 13:41:00+01:00,32.0,0,weekday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-06 15:41:00+01:00,2025-01-06 15:41:00+01:00,32.0,1,weekday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-06 16:55:00+01:00,2025-01-06 16:55:00+01:00,25.0,0,weekday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-04 08:13:00+01:00,2025-01-04 08:13:00+01:00,32.0,1,saturday,False
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-04 10:13:00+01:00,2025-01-04 10:13:00+01:00,32.0,0,saturday,False
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-04 12:13:00+01:00,2025-01-04 12:13:00+01:00,32.0,0,saturday,False
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-04 11:41:00+01:00,2025-01-04 11:41:00+01:00,32.0,0,saturday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-04 13:41:00+01:00,2025-01-04 13:41:00+01:00,32.0,0,saturday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-04 15:41:00+01:00,2025-01-04 15:41:00+01:00,32.0,1,saturday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-05 08:13:00+01:00,2025-01-05 08:13:00+01:00,32.0,1,sunday,False
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-05 10:13:00+01:00,2025-01-05 10:13:00+01:00,32.0,0,sunday,False
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-05 12:13:00+01:00,2025-01-05 12:13:00+01:00,32.0,0,sunday,False
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-05 11:41:00+01:00,2025-01-05 11:41:00+01:00,32.0,0,sunday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-05 13:41:00+01:00,2025-01-05 13:41:00+01:00,32.0,0,sunday,True
"Gampel-Steg, Bahnhof -> Wiler (Lötschen), Talstation",2025-01-05 15:41:00+01:00,2025-01-05 15:41:00+01:00,32.0,1,sunday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 08:13:00+01:00,2025-01-06 08:13:00+01:00,37.0,1,weekday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 09:13:00+01:00,2025-01-06 09:13:00+01:00,37.0,1,weekday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 10:13:00+01:00,2025-01-06 10:13:00+01:00,37.0,1,weekday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 11:13:00+01:00,2025-01-06 11:13:00+01:00,37.0,1,weekday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 12:13:00+01:00,2025-01-06 12:13:00+01:00,37.0,1,weekday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 13:13:00+01:00,2025-01-06 13:13:00+01:00,37.0,1,weekday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 11:36:00+01:00,2025-01-06 11:36:00+01:00,37.0,1,weekday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 12:36:00+01:00,2025-01-06 12:36:00+01:00,37.0,1,weekday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 13:36:00+01:00,2025-01-06 13:36:00+01:00,37.0,1,weekday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 14:36:00+01:00,2025-01-06 14:36:00+01:00,37.0,1,weekday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 15:36:00+01:00,2025-01-06 15:36:00+01:00,37.0,1,weekday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 16:36:00+01:00,2025-01-06 16:36:00+01:00,37.0,1,weekday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-06 16:38:00+01:00,2025-01-06 16:38:00+01:00,42.0,1,weekday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 08:13:00+01:00,2025-01-04 08:13:00+01:00,37.0,1,saturday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 09:13:00+01:00,2025-01-04 09:13:00+01:00,37.0,1,saturday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 10:13:00+01:00,2025-01-04 10:13:00+01:00,37.0,1,saturday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 11:13:00+01:00,2025-01-04 11:13:00+01:00,37.0,1,saturday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 12:13:00+01:00,2025-01-04 12:13:00+01:00,37.0,1,saturday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 13:13:00+01:00,2025-01-04 13:13:00+01:00,37.0,1,saturday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 11:36:00+01:00,2025-01-04 11:36:00+01:00,37.0,1,saturday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 12:36:00+01:00,2025-01-04 12:36:00+01:00,37.0,1,saturday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 13:36:00+01:00,2025-01-04 13:36:00+01:00,37.0,1,saturday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 14:36:00+01:00,2025-01-04 14:36:00+01:00,37.0,1,saturday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 15:36:00+01:00,2025-01-04 15:36:00+01:00,37.0,1,saturday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-04 16:36:00+01:00,2025-01-04 16:36:00+01:00,37.0,1,saturday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 08:13:00+01:00,2025-01-05 08:13:00+01:00,37.0,1,sunday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 09:13:00+01:00,2025-01-05 09:13:00+01:00,37.0,1,sunday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 10:13:00+01:00,2025-01-05 10:13:00+01:00,37.0,1,sunday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 11:13:00+01:00,2025-01-05 11:13:00+01:00,37.0,1,sunday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 12:13:00+01:00,2025-01-05 12:13:00+01:00,37.0,1,sunday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 13:13:00+01:00,2025-01-05 13:13:00+01:00,37.0,1,sunday,False
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 11:36:00+01:00,2025-01-05 11:36:00+01:00,37.0,1,sunday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 12:36:00+01:00,2025-01-05 12:36:00+01:00,37.0,1,sunday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 13:36:00+01:00,2025-01-05 13:36:00+01:00,37.0,1,sunday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 14:36:00+01:00,2025-01-05 14:36:00+01:00,37.0,1,sunday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 15:36:00+01:00,2025-01-05 15:36:00+01:00,37.0,1,sunday,True
"Brig -> Wiler (Lötschen), Talstation",2025-01-05 16:36:00+01:00,2025-01-05 16:36:00+01:00,37.0,1,sunday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 08:03:00+01:00,2025-01-06 08:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 08:33:00+01:00,2025-01-06 08:33:00+01:00,8.0,0,weekday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 09:03:00+01:00,2025-01-06 09:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 09:33:00+01:00,2025-01-06 09:33:00+01:00,8.0,0,weekday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 10:03:00+01:00,2025-01-06 10:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 10:33:00+01:00,2025-01-06 10:33:00+01:00,8.0,0,weekday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 11:03:00+01:00,2025-01-06 11:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 11:33:00+01:00,2025-01-06 11:33:00+01:00,8.0,0,weekday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 12:03:00+01:00,2025-01-06 12:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 11:25:00+01:00,2025-01-06 11:25:00+01:00,8.0,0,weekday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-06 11:55:00+01:00,2025-01-06 11:55:00+01:00,8.0,0,weekday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 08:03:00+01:00,2025-01-04 08:03:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 08:33:00+01:00,2025-01-04 08:33:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 09:03:00+01:00,2025-01-04 09:03:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 09:33:00+01:00,2025-01-04 09:33:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 10:03:00+01:00,2025-01-04 10:03:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 10:33:00+01:00,2025-01-04 10:33:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 11:03:00+01:00,2025-01-04 11:03:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 11:33:00+01:00,2025-01-04 11:33:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 12:03:00+01:00,2025-01-04 12:03:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 12:33:00+01:00,2025-01-04 12:33:00+01:00,8.0,0,saturday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 11:25:00+01:00,2025-01-04 11:25:00+01:00,8.0,0,saturday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 11:55:00+01:00,2025-01-04 11:55:00+01:00,8.0,0,saturday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-04 12:25:00+01:00,2025-01-04 12:25:00+01:00,8.0,0,saturday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 08:03:00+01:00,2025-01-05 08:03:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 09:03:00+01:00,2025-01-05 09:03:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 09:33:00+01:00,2025-01-05 09:33:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 10:03:00+01:00,2025-01-05 10:03:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 10:33:00+01:00,2025-01-05 10:33:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 11:03:00+01:00,2025-01-05 11:03:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 11:33:00+01:00,2025-01-05 11:33:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 12:03:00+01:00,2025-01-05 12:03:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 13:03:00+01:00,2025-01-05 13:03:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 13:33:00+01:00,2025-01-05 13:33:00+01:00,8.0,0,sunday,False
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 11:25:00+01:00,2025-01-05 11:25:00+01:00,8.0,0,sunday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 11:55:00+01:00,2025-01-05 11:55:00+01:00,8.0,0,sunday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 12:55:00+01:00,2025-01-05 12:55:00+01:00,8.0,0,sunday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 13:25:00+01:00,2025-01-05 13:25:00+01:00,8.0,0,sunday,True
Raron (Talstation Eischoll) -> Eischoll (Bergstation),2025-01-05 13:55:00+01:00,2025-01-05 13:55:00+01:00,8.0,0,sunday,True
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 08:03:00+01:00,2025-01-06 08:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 08:33:00+01:00,2025-01-06 08:33:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 09:03:00+01:00,2025-01-06 09:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 09:33:00+01:00,2025-01-06 09:33:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 10:03:00+01:00,2025-01-06 10:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 10:33:00+01:00,2025-01-06 10:33:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 11:03:00+01:00,2025-01-06 11:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 11:33:00+01:00,2025-01-06 11:33:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 12:03:00+01:00,2025-01-06 12:03:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 12:33:00+01:00,2025-01-06 12:33:00+01:00,8.0,0,weekday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 11:25:00+01:00,2025-01-06 11:25:00+01:00,8.0,0,weekday,True
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 11:55:00+01:00,2025-01-06 11:55:00+01:00,8.0,0,weekday,True
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-06 12:25:00+01:00,2025-01-06 12:25:00+01:00,8.0,0,weekday,True
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-04 08:03:00+01:00,2025-01-04 08:03:00+01:00,8.0,0,saturday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-04 08:33:00+01:00,2025-01-04 08:33:00+01:00,8.0,0,saturday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-04 09:03:00+01:00,2025-01-04 09:03:00+01:00,8.0,0,saturday,False
Raron (Talstation Unterbäch) -> Unterbäch (Bergstation),2025-01-04 09:33:00+01:00,2025-01-04 09:33:00+01:00,8.0,0,saturday,False
